Interaction_ID,Timestamp,Customer_ID,Session_ID,Product_ID,Interaction_Type
I000413,2026-08-04 10:49:54,C0052,L1-00134,P020,Add_to_Cart
I000414,2026-08-04 11:36:27,C0111,L1-00274,P001,View
I000415,2026-08-04 11:36:51,C0111,L1-00274,P001,Add_to_Cart
I000416,2026-08-04 11:37:49,C0111,L1-00274,P026,View
I000417,2026-08-04 11:41:03,C0111,L1-00274,P004,View
I000418,2026-08-04 11:42:13,C0111,L1-00274,P004,Add_to_Cart
I000419,2026-08-04 11:43:37,C0111,L1-00274,P014,View
I000420,2026-08-04 11:45:45,C0111,L1-00274,P031,View
I000421,2026-08-04 11:47:27,C0111,L1-00274,P031,Add_to_Cart
I000422,2026-08-04 13:09:29,C0138,L1-00341,P031,View
I000423,2026-08-04 13:12:42,C0138,L1-00341,P018,View
I000424,2026-08-04 13:13:09,C0138,L1-00341,P028,View
I000425,2026-08-04 13:15:06,C0138,L1-00341,P028,Add_to_Cart
I000426,2026-08-04 13:16:22,C0138,L1-00341,P015,View
I000427,2026-08-04 13:20:14,C0138,L1-00341,P019,View
I000428,2026-08-04 13:22:20,C0138,L1-00341,P025,View
I000429,2026-08-04 13:22:42,C0138,L1-00341,P025,Add_to_Cart
I000430,2026-08-04 13:37:36,C0147,L1-00369,P036,View
I000431,2026-08-04 13:37:52,C0147,L1-00369,P036,Add_to_Cart
I000432,2026-08-04 13:38:03,C0147,L1-00369,P034,View
I000433,2026-08-04 13:38:33,C0147,L1-00369,P014,View
I000434,2026-08-04 13:38:55,C0147,L1-00369,P014,Add_to_Cart
I000435,2026-08-04 13:41:23,C0147,L1-00369,P012,View
I000436,2026-08-04 13:44:27,C0147,L1-00369,P028,View
I000437,2026-08-04 13:45:31,C0147,L1-00369,P028,Add_to_Cart
I000438,2026-08-04 13:48:23,C0126,L1-00317,P015,View
I000439,2026-08-04 13:51:23,C0019,L1-00042,P030,View
I000440,2026-08-04 13:51:40,C0126,L1-00317,P015,View
I000441,2026-08-04 13:55:14,C0126,L1-00317,P011,View
I000442,2026-08-04 13:55:14,C0019,L1-00042,P033,View
I000443,2026-08-04 13:55:37,C0019,L1-00042,P033,Add_to_Cart
I000444,2026-08-04 13:55:56,C0126,L1-00317,P011,Add_to_Cart
I000445,2026-08-04 13:56:02,C0019,L1-00042,P016,View
I000446,2026-08-04 13:56:43,C0019,L1-00042,P016,Add_to_Cart
I000447,2026-08-04 13:58:16,C0126,L1-00317,P023,View
I000448,2026-08-04 13:59:46,C0019,L1-00042,P028,View
I000449,2026-08-04 15:50:04,C0100,L1-00245,P022,View
I000450,2026-08-04 15:52:06,C0100,L1-00245,P024,View
I000451,2026-08-04 15:55:07,C0100,L1-00245,P017,View
I000452,2026-08-04 15:59:05,C0100,L1-00245,P009,View
I000453,2026-08-04 15:59:36,C0100,L1-00245,P009,Add_to_Cart
I000454,2026-08-04 16:09:52,C0064,L1-00163,P028,View
I000455,2026-08-04 16:10:15,C0064,L1-00163,P026,View
I000456,2026-08-04 16:12:51,C0064,L1-00163,P016,View
I000457,2026-08-04 16:14:23,C0064,L1-00163,P031,View
I000458,2026-08-04 16:16:58,C0064,L1-00163,P033,View
I000459,2026-08-04 16:17:34,C0064,L1-00163,P033,Add_to_Cart
I000460,2026-08-04 16:17:36,C0034,L1-00073,P022,View
I000461,2026-08-04 16:20:32,C0064,L1-00163,P011,View
I000462,2026-08-04 16:20:53,C0034,L1-00073,P008,View
I000463,2026-08-04 16:21:18,C0034,L1-00073,P033,View
I000464,2026-08-04 16:23:16,C0034,L1-00073,P033,Add_to_Cart
I000465,2026-08-04 18:16:13,C0111,L1-00276,P017,View
I000466,2026-08-04 18:20:09,C0111,L1-00276,P015,View
I000467,2026-08-04 18:21:08,C0111,L1-00276,P008,View
I000468,2026-08-04 18:24:01,C0111,L1-00276,P010,View
I000469,2026-08-04 18:24:26,C0111,L1-00276,P031,View
I000470,2026-08-05 08:20:22,C0192,L1-00465,P030,View
I000471,2026-08-05 08:22:56,C0192,L1-00465,P020,View
I000472,2026-08-05 08:24:35,C0192,L1-00465,P009,View
I000473,2026-08-05 08:25:34,C0192,L1-00465,P020,View
I000474,2026-08-05 08:25:37,C0192,L1-00465,P009,Add_to_Cart
I000475,2026-08-05 08:26:16,C0192,L1-00465,P020,View
I000476,2026-08-05 08:26:40,C0192,L1-00465,P015,View
I000477,2026-08-05 08:27:18,C0192,L1-00465,P020,Add_to_Cart
I000478,2026-08-05 08:28:36,C0192,L1-00465,P015,Add_to_Cart
I000479,2026-08-05 08:34:03,C0060,L1-00151,P017,View
I000480,2026-08-05 08:35:00,C0060,L1-00151,P025,View
I000481,2026-08-05 08:37:50,C0060,L1-00151,P002,View
I000482,2026-08-05 08:38:26,C0060,L1-00151,P002,Add_to_Cart
I000483,2026-08-05 08:39:03,C0060,L1-00151,P025,View
I000484,2026-08-05 08:50:21,C0032,L1-00070,P033,View
I000485,2026-08-05 08:50:56,C0032,L1-00070,P033,View
I000486,2026-08-05 08:53:00,C0032,L1-00070,P022,View
I000487,2026-08-05 08:54:13,C0032,L1-00070,P022,Add_to_Cart
I000488,2026-08-05 08:56:28,C0032,L1-00070,P013,View
I000489,2026-08-05 08:59:39,C0185,L1-00454,P033,View
I000490,2026-08-05 09:02:22,C0185,L1-00454,P013,View
I000491,2026-08-05 09:03:39,C0185,L1-00454,P026,View
I000492,2026-08-05 09:05:24,C0185,L1-00454,P033,View
I000493,2026-08-05 09:08:24,C0185,L1-00454,P018,View
I000494,2026-08-05 09:09:10,C0185,L1-00454,P018,Add_to_Cart
I000495,2026-08-05 09:09:53,C0185,L1-00454,P022,View
I000496,2026-08-05 13:32:48,C0117,L1-00292,P021,View
I000497,2026-08-05 13:36:15,C0132,L1-00325,P014,View
I000498,2026-08-05 13:36:38,C0117,L1-00292,P007,View
I000499,2026-08-05 13:36:39,C0132,L1-00325,P034,View
I000500,2026-08-05 13:38:05,C0132,L1-00325,P033,View
I000501,2026-08-05 13:38:10,C0132,L1-00325,P014,Add_to_Cart
I000502,2026-08-05 13:39:06,C0117,L1-00292,P026,View
I000503,2026-08-05 13:41:32,C0117,L1-00292,P028,View
I000504,2026-08-05 13:43:41,C0117,L1-00292,P025,View
I000505,2026-08-05 13:46:16,C0117,L1-00292,P033,View
I000506,2026-08-05 14:11:47,C0086,L1-00222,P025,View
I000507,2026-08-05 14:12:34,C0086,L1-00222,P036,View
I000508,2026-08-05 14:13:30,C0086,L1-00222,P025,Add_to_Cart
I000509,2026-08-05 14:13:44,C0086,L1-00222,P036,Add_to_Cart
I000510,2026-08-05 14:15:49,C0086,L1-00222,P009,View
I000511,2026-08-05 14:17:45,C0135,L1-00331,P013,View
I000512,2026-08-05 14:18:51,C0135,L1-00331,P028,View
I000513,2026-08-05 14:19:57,C0135,L1-00331,P008,View
I000514,2026-08-05 14:56:26,C0031,L1-00069,P007,View
I000515,2026-08-05 14:58:58,C0031,L1-00069,P009,View
I000516,2026-08-05 15:00:26,C0031,L1-00069,P009,Add_to_Cart
I000517,2026-08-05 15:01:00,C0031,L1-00069,P032,View
I000518,2026-08-05 15:01:38,C0031,L1-00069,P032,Add_to_Cart
I000519,2026-08-05 15:02:30,C0031,L1-00069,P007,View
I000520,2026-08-05 15:04:59,C0031,L1-00069,P034,View
I000521,2026-08-05 15:06:47,C0031,L1-00069,P034,Add_to_Cart
I000522,2026-08-05 15:08:55,C0031,L1-00069,P024,View
I000523,2026-08-05 15:57:32,C0135,L1-00330,P004,View
I000524,2026-08-05 15:59:29,C0135,L1-00330,P004,Add_to_Cart
I000525,2026-08-05 15:59:31,C0135,L1-00330,P013,View
I000526,2026-08-05 16:01:50,C0135,L1-00330,P024,View
I000527,2026-08-05 16:47:09,C0184,L1-00451,P011,View
I000528,2026-08-05 16:48:14,C0184,L1-00451,P011,Add_to_Cart
I000529,2026-08-05 16:50:09,C0082,L1-00214,P002,View
I000530,2026-08-05 16:50:46,C0184,L1-00451,P016,View
I000531,2026-08-05 16:50:59,C0082,L1-00214,P035,View
I000532,2026-08-05 16:51:46,C0082,L1-00214,P002,Add_to_Cart
I000533,2026-08-05 16:52:11,C0184,L1-00451,P023,View
I000534,2026-08-05 16:53:23,C0082,L1-00214,P030,View
I000535,2026-08-05 16:55:03,C0082,L1-00214,P030,Add_to_Cart
I000536,2026-08-05 16:55:30,C0184,L1-00451,P019,View
I000537,2026-08-05 16:55:46,C0184,L1-00451,P019,Add_to_Cart
I000538,2026-08-05 16:56:14,C0184,L1-00451,P009,View
I000539,2026-08-05 16:58:14,C0184,L1-00451,P013,View
I000540,2026-08-05 16:59:50,C0184,L1-00451,P013,Add_to_Cart
I000541,2026-08-05 18:46:15,C0141,L1-00349,P034,View
I000542,2026-08-05 18:47:10,C0141,L1-00349,P013,View
I000543,2026-08-05 18:48:09,C0141,L1-00349,P034,Add_to_Cart
I000544,2026-08-05 18:48:16,C0141,L1-00349,P013,Add_to_Cart
I000545,2026-08-05 18:49:02,C0141,L1-00349,P020,View
I000546,2026-08-05 18:52:41,C0141,L1-00349,P021,View
I000547,2026-08-05 18:53:22,C0141,L1-00349,P021,Add_to_Cart
I000548,2026-08-05 18:54:24,C0141,L1-00349,P017,View
I000549,2026-08-05 18:55:20,C0141,L1-00349,P017,Add_to_Cart
I000550,2026-08-05 18:55:39,C0141,L1-00349,P031,View
I000551,2026-08-05 18:56:58,C0143,L1-00360,P018,View
I000552,2026-08-05 18:57:30,C0141,L1-00349,P031,Add_to_Cart
I000553,2026-08-05 18:57:31,C0143,L1-00360,P018,Add_to_Cart
I000554,2026-08-05 18:59:16,C0143,L1-00360,P014,View
I000555,2026-08-05 18:59:31,C0141,L1-00349,P028,View
I000556,2026-08-05 19:01:00,C0143,L1-00360,P029,View
I000557,2026-08-05 19:02:59,C0141,L1-00349,P020,View
I000558,2026-08-05 19:04:20,C0143,L1-00360,P028,View
I000559,2026-08-05 19:05:43,C0143,L1-00360,P028,Add_to_Cart
I000560,2026-08-05 19:07:06,C0143,L1-00360,P001,View
I000561,2026-08-05 19:09:43,C0143,L1-00360,P026,View
I000562,2026-08-05 19:38:46,C0140,L1-00348,P034,View
I000563,2026-08-05 19:41:18,C0140,L1-00348,P018,View
I000564,2026-08-05 19:41:56,C0140,L1-00348,P018,Add_to_Cart
I000565,2026-08-05 19:42:45,C0140,L1-00348,P005,View
I000566,2026-08-05 19:43:27,C0102,L1-00248,P004,View
I000567,2026-08-05 19:43:35,C0140,L1-00348,P005,Add_to_Cart
I000568,2026-08-05 19:44:00,C0102,L1-00248,P004,Add_to_Cart
I000569,2026-08-05 19:46:10,C0140,L1-00348,P026,View
I000570,2026-08-05 19:46:48,C0102,L1-00248,P017,View
I000571,2026-08-05 19:48:38,C0102,L1-00248,P014,View
I000572,2026-08-05 19:49:07,C0140,L1-00348,P026,View
I000573,2026-08-05 19:50:34,C0140,L1-00348,P026,Add_to_Cart
I000574,2026-08-05 19:52:37,C0140,L1-00348,P016,View
I000575,2026-08-05 19:53:06,C0140,L1-00348,P017,View
I000576,2026-08-05 23:08:07,C0073,L1-00190,P012,View
I000577,2026-08-05 23:10:34,C0073,L1-00190,P028,View
I000578,2026-08-05 23:14:08,C0073,L1-00190,P017,View
I000579,2026-08-05 23:14:46,C0073,L1-00190,P015,View
I000580,2026-08-05 23:15:11,C0073,L1-00190,P017,Add_to_Cart
I000581,2026-08-05 23:16:25,C0073,L1-00190,P011,View
I000582,2026-08-05 23:19:52,C0073,L1-00190,P006,View
I000583,2026-08-05 23:20:18,C0073,L1-00190,P006,Add_to_Cart
I000584,2026-08-06 10:43:10,C0038,L1-00087,P028,View
I000585,2026-08-06 10:46:42,C0038,L1-00087,P030,View
I000586,2026-08-06 10:47:56,C0038,L1-00087,P013,View
I000587,2026-08-06 10:48:35,C0038,L1-00087,P013,Add_to_Cart
I000588,2026-08-06 11:58:40,C0108,L1-00267,P016,View
I000589,2026-08-06 11:59:20,C0108,L1-00267,P032,View
I000590,2026-08-06 11:59:53,C0108,L1-00267,P032,Add_to_Cart
I000591,2026-08-06 12:01:35,C0108,L1-00267,P018,View
I000592,2026-08-06 12:02:22,C0108,L1-00267,P018,Add_to_Cart
I000593,2026-08-06 12:03:04,C0108,L1-00267,P030,View
I000594,2026-08-06 12:04:28,C0108,L1-00267,P025,View
I000595,2026-08-06 12:06:19,C0108,L1-00267,P020,View
I000596,2026-08-06 12:40:30,C0023,L1-00049,P030,View
I000597,2026-08-06 12:41:11,C0023,L1-00049,P030,View
I000598,2026-08-06 12:41:32,C0023,L1-00049,P024,View
I000599,2026-08-06 12:41:50,C0023,L1-00049,P024,Add_to_Cart
I000600,2026-08-06 12:42:27,C0023,L1-00049,P026,View
I000601,2026-08-06 12:46:19,C0023,L1-00049,P018,View
I000602,2026-08-06 12:47:00,C0023,L1-00049,P018,Add_to_Cart
I000603,2026-08-06 14:01:30,C0173,L1-00427,P010,View
I000604,2026-08-06 14:04:52,C0173,L1-00427,P008,View
I000605,2026-08-06 14:08:00,C0173,L1-00427,P033,View
I000606,2026-08-06 14:10:29,C0173,L1-00427,P030,View
I000607,2026-08-06 14:11:23,C0173,L1-00427,P030,Add_to_Cart
I000608,2026-08-06 14:13:07,C0173,L1-00427,P026,View
I000609,2026-08-06 15:16:04,C0053,L1-00135,P018,View
I000610,2026-08-06 15:19:17,C0053,L1-00135,P034,View
I000611,2026-08-06 15:19:53,C0053,L1-00135,P034,Add_to_Cart
I000612,2026-08-06 15:21:12,C0053,L1-00135,P013,View
I000613,2026-08-06 16:27:02,C0006,L1-00009,P026,View
I000614,2026-08-06 16:27:56,C0026,L1-00057,P034,View
I000615,2026-08-06 16:28:28,C0006,L1-00009,P026,Add_to_Cart
I000616,2026-08-06 16:28:59,C0006,L1-00009,P019,View
I000617,2026-08-06 16:30:11,C0006,L1-00009,P017,View
I000618,2026-08-06 16:31:07,C0006,L1-00009,P017,Add_to_Cart
I000619,2026-08-06 16:31:50,C0026,L1-00057,P024,View
I000620,2026-08-06 16:32:28,C0026,L1-00057,P024,Add_to_Cart
I000621,2026-08-06 16:32:54,C0026,L1-00057,P010,View
I000622,2026-08-06 16:59:08,C0031,L1-00066,P011,View
I000623,2026-08-06 16:59:29,C0031,L1-00066,P011,Add_to_Cart
I000624,2026-08-06 17:00:39,C0031,L1-00066,P023,View
I000625,2026-08-06 17:04:04,C0031,L1-00066,P014,View
I000626,2026-08-06 17:07:17,C0031,L1-00066,P020,View
I000627,2026-08-06 17:07:55,C0031,L1-00066,P004,View
I000628,2026-08-06 17:11:42,C0031,L1-00066,P009,View
I000629,2026-08-06 17:14:24,C0031,L1-00066,P015,View
I000630,2026-08-06 17:29:22,C0015,L1-00031,P012,View
I000631,2026-08-06 17:30:05,C0015,L1-00031,P012,Add_to_Cart
I000632,2026-08-06 17:31:44,C0015,L1-00031,P033,View
I000633,2026-08-06 17:32:49,C0015,L1-00031,P030,View
I000634,2026-08-06 17:34:15,C0015,L1-00031,P030,Add_to_Cart
I000635,2026-08-06 17:36:12,C0015,L1-00031,P013,View
I000636,2026-08-06 17:36:57,C0015,L1-00031,P013,Add_to_Cart
I000637,2026-08-06 17:38:57,C0015,L1-00031,P009,View
I000638,2026-08-06 17:49:22,C0081,L1-00213,P028,View
I000639,2026-08-06 17:50:47,C0081,L1-00213,P026,View
I000640,2026-08-06 17:51:12,C0081,L1-00213,P028,Add_to_Cart
I000641,2026-08-06 17:53:46,C0081,L1-00213,P004,View
I000642,2026-08-06 20:20:00,C0014,L1-00027,P020,View
I000643,2026-08-06 20:21:37,C0014,L1-00027,P013,View
I000644,2026-08-06 20:25:01,C0014,L1-00027,P007,View
I000645,2026-08-06 20:51:08,C0007,L1-00016,P007,View
I000646,2026-08-06 20:51:53,C0007,L1-00016,P007,Add_to_Cart
I000647,2026-08-06 20:53:40,C0007,L1-00016,P014,View
I000648,2026-08-06 20:55:07,C0007,L1-00016,P026,View
I000649,2026-08-06 20:57:53,C0007,L1-00016,P031,View
I000650,2026-08-06 20:59:36,C0007,L1-00016,P031,Add_to_Cart
I000651,2026-08-06 21:00:48,C0007,L1-00016,P011,View
I000652,2026-08-06 21:35:28,C0076,L1-00200,P026,View
I000653,2026-08-06 21:39:12,C0076,L1-00200,P031,View
I000654,2026-08-06 21:41:32,C0076,L1-00200,P032,View
I000655,2026-08-06 21:42:08,C0076,L1-00200,P032,Add_to_Cart
I000656,2026-08-07 08:12:59,C0101,L1-00246,P014,View
I000657,2026-08-07 08:15:22,C0101,L1-00246,P020,View
I000658,2026-08-07 08:16:49,C0101,L1-00246,P020,Add_to_Cart
I000659,2026-08-07 08:19:12,C0101,L1-00246,P029,View
I000660,2026-08-07 08:19:34,C0101,L1-00246,P029,Add_to_Cart
I000661,2026-08-07 08:21:56,C0101,L1-00246,P013,View
I000662,2026-08-07 08:23:28,C0101,L1-00246,P013,Add_to_Cart
I000663,2026-08-07 08:24:44,C0101,L1-00246,P016,View
I000664,2026-08-07 08:47:02,C0046,L1-00105,P015,View
I000665,2026-08-07 08:47:59,C0046,L1-00105,P011,View
I000666,2026-08-07 08:50:57,C0046,L1-00105,P009,View
I000667,2026-08-07 08:52:33,C0046,L1-00105,P009,Add_to_Cart
I000668,2026-08-07 08:53:49,C0046,L1-00105,P021,View
I000669,2026-08-07 09:00:06,C0034,L1-00074,P028,View
I000670,2026-08-07 09:03:06,C0034,L1-00074,P034,View
I000671,2026-08-07 09:03:53,C0034,L1-00074,P034,View
I000672,2026-08-07 10:13:48,C0018,L1-00040,P015,View
I000673,2026-08-07 10:14:26,C0018,L1-00040,P026,View
I000674,2026-08-07 10:17:57,C0018,L1-00040,P021,View
I000675,2026-08-07 10:18:42,C0018,L1-00040,P021,Add_to_Cart
I000676,2026-08-07 10:19:37,C0018,L1-00040,P015,View
I000677,2026-08-07 10:33:37,C0195,L1-00477,P007,View
I000678,2026-08-07 10:37:33,C0195,L1-00477,P032,View
I000679,2026-08-07 10:38:01,C0195,L1-00477,P009,View
I000680,2026-08-07 10:38:40,C0195,L1-00477,P009,Add_to_Cart
I000681,2026-08-07 10:40:23,C0195,L1-00477,P014,View
I000682,2026-08-07 10:41:43,C0195,L1-00477,P014,Add_to_Cart
I000683,2026-08-07 10:42:19,C0195,L1-00477,P006,View
I000684,2026-08-07 10:44:56,C0195,L1-00477,P029,View
I000685,2026-08-07 10:46:55,C0195,L1-00477,P024,View
I000686,2026-08-07 10:49:06,C0195,L1-00477,P034,View
I000687,2026-08-07 12:15:36,C0047,L1-00112,P010,View
I000688,2026-08-07 12:15:55,C0171,L1-00423,P012,View
I000689,2026-08-07 12:16:20,C0047,L1-00112,P010,Add_to_Cart
I000690,2026-08-07 12:17:41,C0171,L1-00423,P031,View
I000691,2026-08-07 12:18:09,C0047,L1-00112,P007,View
I000692,2026-08-07 12:18:26,C0171,L1-00423,P032,View
I000693,2026-08-07 12:18:37,C0047,L1-00112,P007,Add_to_Cart
I000694,2026-08-07 12:20:29,C0171,L1-00423,P031,View
I000695,2026-08-07 12:21:30,C0047,L1-00112,P023,View
I000696,2026-08-07 12:22:46,C0047,L1-00112,P023,Add_to_Cart
I000697,2026-08-07 12:24:13,C0171,L1-00423,P032,View
I000698,2026-08-07 12:27:24,C0171,L1-00423,P017,View
I000699,2026-08-07 12:34:25,C0059,L1-00145,P003,View
I000700,2026-08-07 12:35:51,C0059,L1-00145,P022,View
I000701,2026-08-07 12:37:27,C0059,L1-00145,P022,Add_to_Cart
I000702,2026-08-07 12:37:50,C0059,L1-00145,P004,View
I000703,2026-08-07 12:41:10,C0059,L1-00145,P024,View
I000704,2026-08-07 12:42:59,C0059,L1-00145,P028,View
I000705,2026-08-07 13:12:26,C0199,L1-00487,P010,View
I000706,2026-08-07 13:13:50,C0199,L1-00487,P012,View
I000707,2026-08-07 13:14:45,C0199,L1-00487,P012,Add_to_Cart
I000708,2026-08-07 13:16:55,C0199,L1-00487,P006,View
I000709,2026-08-07 13:18:23,C0199,L1-00487,P006,Add_to_Cart
I000710,2026-08-07 13:18:29,C0199,L1-00487,P010,View
I000711,2026-08-07 13:20:13,C0199,L1-00487,P029,View
I000712,2026-08-07 15:40:31,C0069,L1-00181,P019,View
I000713,2026-08-07 15:43:46,C0069,L1-00181,P008,View
I000714,2026-08-07 15:44:14,C0069,L1-00181,P008,Add_to_Cart
I000715,2026-08-07 15:47:44,C0069,L1-00181,P020,View
I000716,2026-08-07 15:54:31,C0152,L1-00383,P021,View
I000717,2026-08-07 15:58:05,C0152,L1-00383,P034,View
I000718,2026-08-07 16:00:01,C0152,L1-00383,P011,View
I000719,2026-08-07 16:01:28,C0152,L1-00383,P010,View
I000720,2026-08-07 16:03:13,C0152,L1-00383,P010,Add_to_Cart
I000721,2026-08-07 16:51:54,C0046,L1-00104,P020,View
I000722,2026-08-07 16:52:45,C0046,L1-00104,P026,View
I000723,2026-08-07 16:55:35,C0046,L1-00104,P022,View
I000724,2026-08-07 16:56:26,C0046,L1-00104,P022,Add_to_Cart
I000725,2026-08-07 16:57:25,C0046,L1-00104,P002,View
I000726,2026-08-07 17:00:23,C0046,L1-00104,P018,View
I000727,2026-08-07 17:00:39,C0046,L1-00104,P018,Add_to_Cart
I000728,2026-08-07 17:12:17,C0074,L1-00194,P010,View
I000729,2026-08-07 17:13:39,C0074,L1-00194,P010,Add_to_Cart
I000730,2026-08-07 17:14:07,C0074,L1-00194,P011,View
I000731,2026-08-07 17:16:07,C0074,L1-00194,P022,View
I000732,2026-08-07 17:16:35,C0074,L1-00194,P022,Add_to_Cart
I000733,2026-08-07 17:18:33,C0074,L1-00194,P026,View
I000734,2026-08-07 17:21:46,C0074,L1-00194,P018,View
I000735,2026-08-07 17:23:48,C0074,L1-00194,P017,View
I000736,2026-08-07 18:20:39,C0110,L1-00273,P007,View
I000737,2026-08-07 18:22:23,C0110,L1-00273,P007,Add_to_Cart
I000738,2026-08-07 18:23:19,C0110,L1-00273,P032,View
I000739,2026-08-07 18:25:18,C0110,L1-00273,P022,View
I000740,2026-08-07 18:26:24,C0110,L1-00273,P004,View
I000741,2026-08-07 18:26:58,C0110,L1-00273,P004,Add_to_Cart
I000742,2026-08-07 18:28:35,C0110,L1-00273,P015,View
I000743,2026-08-07 18:30:02,C0110,L1-00273,P015,Add_to_Cart
I000744,2026-08-07 21:49:35,C0162,L1-00401,P004,View
I000745,2026-08-07 21:51:16,C0162,L1-00401,P008,View
I000746,2026-08-07 21:52:18,C0162,L1-00401,P008,Add_to_Cart
I000747,2026-08-07 21:55:12,C0162,L1-00401,P013,View
I000748,2026-08-07 21:58:35,C0162,L1-00401,P032,View
I000749,2026-08-07 21:59:38,C0162,L1-00401,P032,Add_to_Cart
I000750,2026-08-07 22:00:56,C0162,L1-00401,P033,View
I000751,2026-08-07 22:50:41,C0164,L1-00408,P023,View
I000752,2026-08-07 22:51:30,C0164,L1-00408,P026,View
I000753,2026-08-07 22:51:34,C0164,L1-00408,P023,Add_to_Cart
I000754,2026-08-07 22:55:16,C0164,L1-00408,P013,View
I000755,2026-08-07 22:55:41,C0164,L1-00408,P031,View
I000756,2026-08-07 22:56:01,C0164,L1-00408,P031,Add_to_Cart
I000757,2026-08-07 22:59:13,C0164,L1-00408,P021,View
I000758,2026-08-07 23:00:19,C0164,L1-00408,P026,View
I000759,2026-08-07 23:02:26,C0164,L1-00408,P021,View
I000760,2026-08-07 23:03:30,C0164,L1-00408,P021,Add_to_Cart
I000761,2026-08-08 08:34:44,C0057,L1-00139,P010,View
I000762,2026-08-08 08:37:22,C0057,L1-00139,P030,View
I000763,2026-08-08 08:38:36,C0057,L1-00139,P012,View
I000764,2026-08-08 11:07:44,C0072,L1-00188,P015,View
I000765,2026-08-08 11:09:43,C0072,L1-00188,P026,View
I000766,2026-08-08 11:13:12,C0072,L1-00188,P022,View
I000767,2026-08-08 11:14:40,C0072,L1-00188,P031,View
I000768,2026-08-08 11:16:39,C0072,L1-00188,P031,Add_to_Cart
I000769,2026-08-08 11:17:30,C0072,L1-00188,P009,View
I000770,2026-08-08 11:17:50,C0072,L1-00188,P015,View
I000771,2026-08-08 12:09:02,C0195,L1-00475,P013,View
I000772,2026-08-08 12:10:51,C0195,L1-00475,P009,View
I000773,2026-08-08 12:12:53,C0195,L1-00475,P015,View
I000774,2026-08-08 12:14:34,C0195,L1-00475,P020,View
I000775,2026-08-08 12:16:42,C0195,L1-00475,P026,View
I000776,2026-08-08 12:20:00,C0195,L1-00475,P016,View
I000777,2026-08-08 12:40:42,C0017,L1-00038,P025,View
I000778,2026-08-08 12:44:29,C0017,L1-00038,P033,View
I000779,2026-08-08 12:48:02,C0017,L1-00038,P025,View
I000780,2026-08-08 12:48:43,C0017,L1-00038,P025,Add_to_Cart
I000781,2026-08-08 12:51:17,C0017,L1-00038,P035,View
I000782,2026-08-08 13:01:40,C0181,L1-00439,P024,View
I000783,2026-08-08 13:02:37,C0181,L1-00439,P024,Add_to_Cart
I000784,2026-08-08 13:03:23,C0181,L1-00439,P033,View
I000785,2026-08-08 13:04:18,C0181,L1-00439,P033,Add_to_Cart
I000786,2026-08-08 13:04:29,C0181,L1-00439,P021,View
I000787,2026-08-08 14:22:54,C0189,L1-00464,P025,View
I000788,2026-08-08 14:24:53,C0189,L1-00464,P025,Add_to_Cart
I000789,2026-08-08 14:25:11,C0189,L1-00464,P028,View
I000790,2026-08-08 14:26:38,C0189,L1-00464,P006,View
I000791,2026-08-08 14:38:52,C0011,L1-00023,P008,View
I000792,2026-08-08 14:42:04,C0011,L1-00023,P002,View
I000793,2026-08-08 14:44:49,C0011,L1-00023,P009,View
I000794,2026-08-08 14:46:12,C0011,L1-00023,P021,View
I000795,2026-08-08 14:46:46,C0011,L1-00023,P009,Add_to_Cart
I000796,2026-08-08 14:47:21,C0011,L1-00023,P021,Add_to_Cart
I000797,2026-08-08 14:47:39,C0011,L1-00023,P024,View
I000798,2026-08-08 14:48:50,C0011,L1-00023,P024,Add_to_Cart
I000799,2026-08-08 14:50:08,C0011,L1-00023,P025,View
I000800,2026-08-08 14:59:19,C0002,L1-00003,P028,View
I000801,2026-08-08 15:00:06,C0002,L1-00003,P017,View
I000802,2026-08-08 15:00:11,C0043,L1-00097,P022,View
I000803,2026-08-08 15:02:28,C0002,L1-00003,P010,View
I000804,2026-08-08 15:03:07,C0002,L1-00003,P017,View
I000805,2026-08-08 15:03:38,C0002,L1-00003,P017,Add_to_Cart
I000806,2026-08-08 15:03:50,C0043,L1-00097,P011,View
I000807,2026-08-08 15:05:17,C0002,L1-00003,P033,View
I000808,2026-08-08 15:05:18,C0043,L1-00097,P025,View
I000809,2026-08-08 15:05:25,C0043,L1-00097,P011,Add_to_Cart
I000810,2026-08-08 15:06:08,C0043,L1-00097,P025,Add_to_Cart
I000811,2026-08-08 15:08:38,C0043,L1-00097,P013,View
I000812,2026-08-08 15:10:30,C0043,L1-00097,P014,View
I000813,2026-08-08 15:56:05,C0135,L1-00332,P011,View
I000814,2026-08-08 15:57:10,C0135,L1-00332,P011,Add_to_Cart
I000815,2026-08-08 15:59:47,C0135,L1-00332,P033,View
I000816,2026-08-08 16:00:03,C0135,L1-00332,P033,Add_to_Cart
I000817,2026-08-08 16:02:40,C0135,L1-00332,P022,View
I000818,2026-08-08 16:03:01,C0135,L1-00332,P022,Add_to_Cart
I000819,2026-08-08 16:46:53,C0096,L1-00240,P006,View
I000820,2026-08-08 16:48:17,C0096,L1-00240,P030,View
I000821,2026-08-08 16:51:06,C0096,L1-00240,P002,View
